STATE/UT,DISTRICT,YEAR,crime_type,crime_count,Region
ASSAM,SIBSAGAR,2009,ATTEMPT TO MURDER,24,East
ASSAM,SIBSAGAR,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1,East
ASSAM,SIBSAGAR,2009,RAPE,71,East
ASSAM,SIBSAGAR,2009,CUSTODIAL RAPE,0,East
ASSAM,SIBSAGAR,2009,OTHER RAPE,71,East
ASSAM,SIBSAGAR,2009,KIDNAPPING & ABDUCTION,120,East
ASSAM,SIBSAGAR,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,0,East
ASSAM,SIBSAGAR,2009,KIDNAPPING AND ABDUCTION OF OTHERS,120,East
ASSAM,SIBSAGAR,2009,DACOITY,5,East
ASSAM,SIBSAGAR,2009,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
ASSAM,SIBSAGAR,2009,ROBBERY,37,East
ASSAM,SIBSAGAR,2009,BURGLARY,155,East
ASSAM,SIBSAGAR,2009,THEFT,426,East
ASSAM,SIBSAGAR,2009,AUTO THEFT,76,East
ASSAM,SIBSAGAR,2009,OTHER THEFT,350,East
ASSAM,SIBSAGAR,2009,RIOTS,33,East
ASSAM,SIBSAGAR,2009,CRIMINAL BREACH OF TRUST,14,East
ASSAM,SIBSAGAR,2009,CHEATING,47,East
ASSAM,SIBSAGAR,2009,COUNTERFIETING,6,East
ASSAM,SIBSAGAR,2009,ARSON,15,East
ASSAM,SIBSAGAR,2009,HURT/GREVIOUS HURT,179,East
ASSAM,SIBSAGAR,2009,DOWRY DEATHS,4,East
ASSAM,SIBSAGAR,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,52,East
ASSAM,SIBSAGAR,2009,INSULT TO MODESTY OF WOMEN,0,East
ASSAM,SIBSAGAR,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,149,East
ASSAM,SIBSAGAR,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ASSAM,SIBSAGAR,2009,CAUSING DEATH BY NEGLIGENCE,85,East
ASSAM,SONITPUR,2009,MURDER,109,East
ASSAM,SONITPUR,2009,ATTEMPT TO MURDER,20,East
ASSAM,SONITPUR,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1,East
ASSAM,SONITPUR,2009,RAPE,89,East
ASSAM,SONITPUR,2009,CUSTODIAL RAPE,0,East
ASSAM,SONITPUR,2009,OTHER RAPE,89,East
ASSAM,SONITPUR,2009,KIDNAPPING & ABDUCTION,174,East
ASSAM,SONITPUR,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,169,East
ASSAM,SONITPUR,2009,KIDNAPPING AND ABDUCTION OF OTHERS,5,East
ASSAM,SONITPUR,2009,DACOITY,5,East
ASSAM,SONITPUR,2009,PREPARATION AND ASSEMBLY FOR DACOITY,1,East
ASSAM,SONITPUR,2009,ROBBERY,27,East
ASSAM,SONITPUR,2009,BURGLARY,177,East
ASSAM,SONITPUR,2009,THEFT,347,East
ASSAM,SONITPUR,2009,AUTO THEFT,23,East
ASSAM,SONITPUR,2009,OTHER THEFT,324,East
ASSAM,SONITPUR,2009,RIOTS,35,East
ASSAM,SONITPUR,2009,CRIMINAL BREACH OF TRUST,31,East
ASSAM,SONITPUR,2009,CHEATING,73,East
ASSAM,SONITPUR,2009,COUNTERFIETING,0,East
ASSAM,SONITPUR,2009,ARSON,18,East
ASSAM,SONITPUR,2009,HURT/GREVIOUS HURT,145,East
ASSAM,SONITPUR,2009,DOWRY DEATHS,11,East
ASSAM,SONITPUR,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,38,East
ASSAM,SONITPUR,2009,INSULT TO MODESTY OF WOMEN,0,East
ASSAM,SONITPUR,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,246,East
ASSAM,SONITPUR,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ASSAM,SONITPUR,2009,CAUSING DEATH BY NEGLIGENCE,333,East
ASSAM,TINSUKIA,2009,MURDER,85,East
ASSAM,TINSUKIA,2009,ATTEMPT TO MURDER,0,East
ASSAM,TINSUKIA,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
ASSAM,TINSUKIA,2009,RAPE,58,East
ASSAM,TINSUKIA,2009,CUSTODIAL RAPE,0,East
ASSAM,TINSUKIA,2009,OTHER RAPE,58,East
ASSAM,TINSUKIA,2009,KIDNAPPING & ABDUCTION,106,East
ASSAM,TINSUKIA,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,87,East
ASSAM,TINSUKIA,2009,KIDNAPPING AND ABDUCTION OF OTHERS,19,East
ASSAM,TINSUKIA,2009,DACOITY,18,East
ASSAM,TINSUKIA,2009,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
ASSAM,TINSUKIA,2009,ROBBERY,39,East
ASSAM,TINSUKIA,2009,BURGLARY,136,East
ASSAM,TINSUKIA,2009,THEFT,632,East
ASSAM,TINSUKIA,2009,AUTO THEFT,50,East
ASSAM,TINSUKIA,2009,OTHER THEFT,582,East
ASSAM,TINSUKIA,2009,RIOTS,30,East
ASSAM,TINSUKIA,2009,CRIMINAL BREACH OF TRUST,53,East
ASSAM,TINSUKIA,2009,CHEATING,13,East
ASSAM,TINSUKIA,2009,COUNTERFIETING,3,East
ASSAM,TINSUKIA,2009,ARSON,16,East
ASSAM,TINSUKIA,2009,HURT/GREVIOUS HURT,154,East
ASSAM,TINSUKIA,2009,DOWRY DEATHS,2,East
ASSAM,TINSUKIA,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,8,East
ASSAM,TINSUKIA,2009,INSULT TO MODESTY OF WOMEN,0,East
ASSAM,TINSUKIA,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,62,East
ASSAM,TINSUKIA,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ASSAM,TINSUKIA,2009,CAUSING DEATH BY NEGLIGENCE,54,East
ASSAM,UDALGURI,2009,MURDER,47,East
ASSAM,UDALGURI,2009,ATTEMPT TO MURDER,0,East
ASSAM,UDALGURI,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
ASSAM,UDALGURI,2009,RAPE,26,East
ASSAM,UDALGURI,2009,CUSTODIAL RAPE,0,East
ASSAM,UDALGURI,2009,OTHER RAPE,26,East
ASSAM,UDALGURI,2009,KIDNAPPING & ABDUCTION,76,East
ASSAM,UDALGURI,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,33,East
ASSAM,UDALGURI,2009,KIDNAPPING AND ABDUCTION OF OTHERS,43,East
ASSAM,UDALGURI,2009,DACOITY,3,East
ASSAM,UDALGURI,2009,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
ASSAM,UDALGURI,2009,ROBBERY,23,East
ASSAM,UDALGURI,2009,BURGLARY,65,East
ASSAM,UDALGURI,2009,THEFT,107,East
ASSAM,UDALGURI,2009,AUTO THEFT,5,East
ASSAM,UDALGURI,2009,OTHER THEFT,102,East
ASSAM,UDALGURI,2009,RIOTS,8,East
ASSAM,UDALGURI,2009,CRIMINAL BREACH OF TRUST,10,East
ASSAM,UDALGURI,2009,CHEATING,3,East
ASSAM,UDALGURI,2009,COUNTERFIETING,0,East
ASSAM,UDALGURI,2009,ARSON,6,East
ASSAM,UDALGURI,2009,HURT/GREVIOUS HURT,39,East
ASSAM,UDALGURI,2009,DOWRY DEATHS,2,East
ASSAM,UDALGURI,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,22,East
ASSAM,UDALGURI,2009,INSULT TO MODESTY OF WOMEN,0,East
ASSAM,UDALGURI,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,48,East
ASSAM,UDALGURI,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
ASSAM,UDALGURI,2009,CAUSING DEATH BY NEGLIGENCE,61,East
ASSAM,TOTAL,2009,MURDER,1323,East
ASSAM,TOTAL,2009,ATTEMPT TO MURDER,417,East
ASSAM,TOTAL,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,35,East
ASSAM,TOTAL,2009,RAPE,1631,East
ASSAM,TOTAL,2009,CUSTODIAL RAPE,0,East
ASSAM,TOTAL,2009,OTHER RAPE,1631,East
ASSAM,TOTAL,2009,KIDNAPPING & ABDUCTION,2718,East
ASSAM,TOTAL,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,2092,East
ASSAM,TOTAL,2009,KIDNAPPING AND ABDUCTION OF OTHERS,626,East
ASSAM,TOTAL,2009,DACOITY,251,East
ASSAM,TOTAL,2009,PREPARATION AND ASSEMBLY FOR DACOITY,21,East
ASSAM,TOTAL,2009,ROBBERY,680,East
ASSAM,TOTAL,2009,BURGLARY,3149,East
ASSAM,TOTAL,2009,THEFT,7644,East
ASSAM,TOTAL,2009,AUTO THEFT,1713,East
ASSAM,TOTAL,2009,OTHER THEFT,5931,East
ASSAM,TOTAL,2009,RIOTS,1808,East
ASSAM,TOTAL,2009,CRIMINAL BREACH OF TRUST,802,East
ASSAM,TOTAL,2009,CHEATING,1098,East
ASSAM,TOTAL,2009,COUNTERFIETING,84,East
ASSAM,TOTAL,2009,ARSON,476,East
ASSAM,TOTAL,2009,HURT/GREVIOUS HURT,6547,East
ASSAM,TOTAL,2009,DOWRY DEATHS,170,East
ASSAM,TOTAL,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1342,East
ASSAM,TOTAL,2009,INSULT TO MODESTY OF WOMEN,10,East
ASSAM,TOTAL,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,4398,East
ASSAM,TOTAL,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,1,East
ASSAM,TOTAL,2009,CAUSING DEATH BY NEGLIGENCE,2735,East
BIHAR,ARARIA,2009,MURDER,50,East
BIHAR,ARARIA,2009,ATTEMPT TO MURDER,21,East
BIHAR,ARARIA,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,5,East
BIHAR,ARARIA,2009,RAPE,28,East
BIHAR,ARARIA,2009,CUSTODIAL RAPE,0,East
BIHAR,ARARIA,2009,OTHER RAPE,28,East
BIHAR,ARARIA,2009,KIDNAPPING & ABDUCTION,56,East
BIHAR,ARARIA,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,50,East
BIHAR,ARARIA,2009,KIDNAPPING AND ABDUCTION OF OTHERS,6,East
BIHAR,ARARIA,2009,DACOITY,29,East
BIHAR,ARARIA,2009,PREPARATION AND ASSEMBLY FOR DACOITY,3,East
BIHAR,ARARIA,2009,ROBBERY,50,East
BIHAR,ARARIA,2009,BURGLARY,44,East
BIHAR,ARARIA,2009,THEFT,252,East
BIHAR,ARARIA,2009,AUTO THEFT,27,East
BIHAR,ARARIA,2009,OTHER THEFT,225,East
BIHAR,ARARIA,2009,RIOTS,196,East
BIHAR,ARARIA,2009,CRIMINAL BREACH OF TRUST,37,East
BIHAR,ARARIA,2009,CHEATING,24,East
BIHAR,ARARIA,2009,COUNTERFIETING,0,East
BIHAR,ARARIA,2009,ARSON,15,East
BIHAR,ARARIA,2009,HURT/GREVIOUS HURT,85,East
BIHAR,ARARIA,2009,DOWRY DEATHS,21,East
BIHAR,ARARIA,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,4,East
BIHAR,ARARIA,2009,INSULT TO MODESTY OF WOMEN,0,East
BIHAR,ARARIA,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,18,East
BIHAR,ARARIA,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
BIHAR,ARARIA,2009,CAUSING DEATH BY NEGLIGENCE,42,East
BIHAR,ARWAL,2009,MURDER,23,East
BIHAR,ARWAL,2009,ATTEMPT TO MURDER,15,East
BIHAR,ARWAL,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,3,East
BIHAR,ARWAL,2009,RAPE,2,East
BIHAR,ARWAL,2009,CUSTODIAL RAPE,0,East
BIHAR,ARWAL,2009,OTHER RAPE,2,East
BIHAR,ARWAL,2009,KIDNAPPING & ABDUCTION,16,East
BIHAR,ARWAL,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,10,East
BIHAR,ARWAL,2009,KIDNAPPING AND ABDUCTION OF OTHERS,6,East
BIHAR,ARWAL,2009,DACOITY,2,East
BIHAR,ARWAL,2009,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
BIHAR,ARWAL,2009,ROBBERY,5,East
BIHAR,ARWAL,2009,BURGLARY,10,East
BIHAR,ARWAL,2009,THEFT,55,East
BIHAR,ARWAL,2009,AUTO THEFT,4,East
BIHAR,ARWAL,2009,OTHER THEFT,51,East
BIHAR,ARWAL,2009,RIOTS,44,East
BIHAR,ARWAL,2009,CRIMINAL BREACH OF TRUST,0,East
BIHAR,ARWAL,2009,CHEATING,13,East
BIHAR,ARWAL,2009,COUNTERFIETING,0,East
BIHAR,ARWAL,2009,ARSON,12,East
BIHAR,ARWAL,2009,HURT/GREVIOUS HURT,39,East
BIHAR,ARWAL,2009,DOWRY DEATHS,10,East
BIHAR,ARWAL,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,9,East
BIHAR,ARWAL,2009,INSULT TO MODESTY OF WOMEN,0,East
BIHAR,ARWAL,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,6,East
BIHAR,ARWAL,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
BIHAR,ARWAL,2009,CAUSING DEATH BY NEGLIGENCE,22,East
BIHAR,AURANGABAD,2009,MURDER,67,East
BIHAR,AURANGABAD,2009,ATTEMPT TO MURDER,6,East
BIHAR,AURANGABAD,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,8,East
BIHAR,AURANGABAD,2009,RAPE,19,East
BIHAR,AURANGABAD,2009,CUSTODIAL RAPE,0,East
BIHAR,AURANGABAD,2009,OTHER RAPE,19,East
BIHAR,AURANGABAD,2009,KIDNAPPING & ABDUCTION,54,East
BIHAR,AURANGABAD,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,53,East
BIHAR,AURANGABAD,2009,KIDNAPPING AND ABDUCTION OF OTHERS,1,East
BIHAR,AURANGABAD,2009,DACOITY,23,East
BIHAR,AURANGABAD,2009,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
BIHAR,AURANGABAD,2009,ROBBERY,27,East
BIHAR,AURANGABAD,2009,BURGLARY,122,East
BIHAR,AURANGABAD,2009,THEFT,346,East
BIHAR,AURANGABAD,2009,AUTO THEFT,27,East
BIHAR,AURANGABAD,2009,OTHER THEFT,319,East
BIHAR,AURANGABAD,2009,RIOTS,364,East
BIHAR,AURANGABAD,2009,CRIMINAL BREACH OF TRUST,17,East
BIHAR,AURANGABAD,2009,CHEATING,55,East
BIHAR,AURANGABAD,2009,COUNTERFIETING,2,East
BIHAR,AURANGABAD,2009,ARSON,33,East
BIHAR,AURANGABAD,2009,HURT/GREVIOUS HURT,917,East
BIHAR,AURANGABAD,2009,DOWRY DEATHS,37,East
BIHAR,AURANGABAD,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,16,East
BIHAR,AURANGABAD,2009,INSULT TO MODESTY OF WOMEN,0,East
BIHAR,AURANGABAD,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,46,East
BIHAR,AURANGABAD,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
BIHAR,AURANGABAD,2009,CAUSING DEATH BY NEGLIGENCE,117,East
BIHAR,BAGAHA,2009,MURDER,38,East
BIHAR,BAGAHA,2009,ATTEMPT TO MURDER,41,East
BIHAR,BAGAHA,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,3,East
BIHAR,BAGAHA,2009,RAPE,8,East
BIHAR,BAGAHA,2009,CUSTODIAL RAPE,0,East
BIHAR,BAGAHA,2009,OTHER RAPE,8,East
BIHAR,BAGAHA,2009,KIDNAPPING & ABDUCTION,46,East
BIHAR,BAGAHA,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,34,East
BIHAR,BAGAHA,2009,KIDNAPPING AND ABDUCTION OF OTHERS,12,East
BIHAR,BAGAHA,2009,DACOITY,7,East
BIHAR,BAGAHA,2009,PREPARATION AND ASSEMBLY FOR DACOITY,3,East
BIHAR,BAGAHA,2009,ROBBERY,12,East
BIHAR,BAGAHA,2009,BURGLARY,37,East
BIHAR,BAGAHA,2009,THEFT,134,East
BIHAR,BAGAHA,2009,AUTO THEFT,2,East
BIHAR,BAGAHA,2009,OTHER THEFT,132,East
BIHAR,BAGAHA,2009,RIOTS,60,East
BIHAR,BAGAHA,2009,CRIMINAL BREACH OF TRUST,20,East
BIHAR,BAGAHA,2009,CHEATING,29,East
BIHAR,BAGAHA,2009,COUNTERFIETING,1,East
BIHAR,BAGAHA,2009,ARSON,14,East
BIHAR,BAGAHA,2009,HURT/GREVIOUS HURT,580,East
BIHAR,BAGAHA,2009,DOWRY DEATHS,14,East
BIHAR,BAGAHA,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,44,East
BIHAR,BAGAHA,2009,INSULT TO MODESTY OF WOMEN,0,East
BIHAR,BAGAHA,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,13,East
BIHAR,BAGAHA,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
BIHAR,BAGAHA,2009,CAUSING DEATH BY NEGLIGENCE,19,East
BIHAR,BANKA,2009,MURDER,78,East
BIHAR,BANKA,2009,ATTEMPT TO MURDER,53,East
BIHAR,BANKA,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,13,East
BIHAR,BANKA,2009,RAPE,31,East
BIHAR,BANKA,2009,CUSTODIAL RAPE,0,East
BIHAR,BANKA,2009,OTHER RAPE,31,East
BIHAR,BANKA,2009,KIDNAPPING & ABDUCTION,54,East
BIHAR,BANKA,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,45,East
BIHAR,BANKA,2009,KIDNAPPING AND ABDUCTION OF OTHERS,9,East
BIHAR,BANKA,2009,DACOITY,20,East
BIHAR,BANKA,2009,PREPARATION AND ASSEMBLY FOR DACOITY,2,East
BIHAR,BANKA,2009,ROBBERY,37,East
BIHAR,BANKA,2009,BURGLARY,88,East
BIHAR,BANKA,2009,THEFT,139,East
BIHAR,BANKA,2009,AUTO THEFT,9,East
BIHAR,BANKA,2009,OTHER THEFT,130,East
BIHAR,BANKA,2009,RIOTS,114,East
BIHAR,BANKA,2009,CRIMINAL BREACH OF TRUST,11,East
BIHAR,BANKA,2009,CHEATING,32,East
BIHAR,BANKA,2009,COUNTERFIETING,3,East
BIHAR,BANKA,2009,ARSON,16,East
BIHAR,BANKA,2009,HURT/GREVIOUS HURT,431,East
BIHAR,BANKA,2009,DOWRY DEATHS,19,East
BIHAR,BANKA,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,4,East
BIHAR,BANKA,2009,INSULT TO MODESTY OF WOMEN,1,East
BIHAR,BANKA,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,24,East
BIHAR,BANKA,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
BIHAR,BANKA,2009,CAUSING DEATH BY NEGLIGENCE,1,East
BIHAR,BEGUSARAI,2009,MURDER,109,East
BIHAR,BEGUSARAI,2009,ATTEMPT TO MURDER,237,East
BIHAR,BEGUSARAI,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1,East
BIHAR,BEGUSARAI,2009,RAPE,12,East
BIHAR,BEGUSARAI,2009,CUSTODIAL RAPE,0,East
BIHAR,BEGUSARAI,2009,OTHER RAPE,12,East
BIHAR,BEGUSARAI,2009,KIDNAPPING & ABDUCTION,79,East
BIHAR,BEGUSARAI,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,39,East
BIHAR,BEGUSARAI,2009,KIDNAPPING AND ABDUCTION OF OTHERS,40,East
BIHAR,BEGUSARAI,2009,DACOITY,18,East
BIHAR,BEGUSARAI,2009,PREPARATION AND ASSEMBLY FOR DACOITY,1,East
BIHAR,BEGUSARAI,2009,ROBBERY,61,East
BIHAR,BEGUSARAI,2009,BURGLARY,62,East
BIHAR,BEGUSARAI,2009,THEFT,303,East
BIHAR,BEGUSARAI,2009,AUTO THEFT,13,East
BIHAR,BEGUSARAI,2009,OTHER THEFT,290,East
BIHAR,BEGUSARAI,2009,RIOTS,273,East
BIHAR,BEGUSARAI,2009,CRIMINAL BREACH OF TRUST,90,East
BIHAR,BEGUSARAI,2009,CHEATING,77,East
BIHAR,BEGUSARAI,2009,COUNTERFIETING,0,East
BIHAR,BEGUSARAI,2009,ARSON,16,East
BIHAR,BEGUSARAI,2009,HURT/GREVIOUS HURT,323,East
BIHAR,BEGUSARAI,2009,DOWRY DEATHS,46,East
BIHAR,BEGUSARAI,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,10,East
BIHAR,BEGUSARAI,2009,INSULT TO MODESTY OF WOMEN,0,East
BIHAR,BEGUSARAI,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,47,East
BIHAR,BEGUSARAI,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,2,East
BIHAR,BEGUSARAI,2009,CAUSING DEATH BY NEGLIGENCE,234,East
BIHAR,BETTIAH,2009,MURDER,65,East
BIHAR,BETTIAH,2009,ATTEMPT TO MURDER,16,East
BIHAR,BETTIAH,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2,East
BIHAR,BETTIAH,2009,RAPE,22,East
BIHAR,BETTIAH,2009,CUSTODIAL RAPE,0,East
BIHAR,BETTIAH,2009,OTHER RAPE,22,East
BIHAR,BETTIAH,2009,KIDNAPPING & ABDUCTION,82,East
BIHAR,BETTIAH,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,76,East
BIHAR,BETTIAH,2009,KIDNAPPING AND ABDUCTION OF OTHERS,6,East
BIHAR,BETTIAH,2009,DACOITY,11,East
BIHAR,BETTIAH,2009,PREPARATION AND ASSEMBLY FOR DACOITY,2,East
BIHAR,BETTIAH,2009,ROBBERY,23,East
BIHAR,BETTIAH,2009,BURGLARY,71,East
BIHAR,BETTIAH,2009,THEFT,277,East
BIHAR,BETTIAH,2009,AUTO THEFT,22,East
BIHAR,BETTIAH,2009,OTHER THEFT,255,East
BIHAR,BETTIAH,2009,RIOTS,198,East
BIHAR,BETTIAH,2009,CRIMINAL BREACH OF TRUST,60,East
BIHAR,BETTIAH,2009,CHEATING,38,East
BIHAR,BETTIAH,2009,COUNTERFIETING,5,East
BIHAR,BETTIAH,2009,ARSON,10,East
BIHAR,BETTIAH,2009,HURT/GREVIOUS HURT,1036,East
BIHAR,BETTIAH,2009,DOWRY DEATHS,37,East
BIHAR,BETTIAH,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3,East
BIHAR,BETTIAH,2009,INSULT TO MODESTY OF WOMEN,0,East
BIHAR,BETTIAH,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,38,East
BIHAR,BETTIAH,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
BIHAR,BETTIAH,2009,CAUSING DEATH BY NEGLIGENCE,155,East
BIHAR,BHABHUA,2009,MURDER,56,East
BIHAR,BHABHUA,2009,ATTEMPT TO MURDER,27,East
BIHAR,BHABHUA,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
BIHAR,BHABHUA,2009,RAPE,4,East
BIHAR,BHABHUA,2009,CUSTODIAL RAPE,0,East
BIHAR,BHABHUA,2009,OTHER RAPE,4,East
BIHAR,BHABHUA,2009,KIDNAPPING & ABDUCTION,38,East
BIHAR,BHABHUA,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,25,East
BIHAR,BHABHUA,2009,KIDNAPPING AND ABDUCTION OF OTHERS,13,East
BIHAR,BHABHUA,2009,DACOITY,6,East
BIHAR,BHABHUA,2009,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
BIHAR,BHABHUA,2009,ROBBERY,28,East
BIHAR,BHABHUA,2009,BURGLARY,62,East
BIHAR,BHABHUA,2009,THEFT,200,East
BIHAR,BHABHUA,2009,AUTO THEFT,34,East
BIHAR,BHABHUA,2009,OTHER THEFT,166,East
BIHAR,BHABHUA,2009,RIOTS,127,East
BIHAR,BHABHUA,2009,CRIMINAL BREACH OF TRUST,12,East
BIHAR,BHABHUA,2009,CHEATING,29,East
BIHAR,BHABHUA,2009,COUNTERFIETING,0,East
BIHAR,BHABHUA,2009,ARSON,0,East
BIHAR,BHABHUA,2009,HURT/GREVIOUS HURT,70,East
BIHAR,BHABHUA,2009,DOWRY DEATHS,19,East
BIHAR,BHABHUA,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0,East
BIHAR,BHABHUA,2009,INSULT TO MODESTY OF WOMEN,0,East
BIHAR,BHABHUA,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,16,East
BIHAR,BHABHUA,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
BIHAR,BHABHUA,2009,CAUSING DEATH BY NEGLIGENCE,22,East
BIHAR,BHAGALPUR,2009,MURDER,73,East
BIHAR,BHAGALPUR,2009,ATTEMPT TO MURDER,8,East
BIHAR,BHAGALPUR,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,6,East
BIHAR,BHAGALPUR,2009,RAPE,28,East
BIHAR,BHAGALPUR,2009,CUSTODIAL RAPE,0,East
BIHAR,BHAGALPUR,2009,OTHER RAPE,28,East
BIHAR,BHAGALPUR,2009,KIDNAPPING & ABDUCTION,57,East
BIHAR,BHAGALPUR,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,44,East
BIHAR,BHAGALPUR,2009,KIDNAPPING AND ABDUCTION OF OTHERS,13,East
BIHAR,BHAGALPUR,2009,DACOITY,2,East
BIHAR,BHAGALPUR,2009,PREPARATION AND ASSEMBLY FOR DACOITY,1,East
BIHAR,BHAGALPUR,2009,ROBBERY,27,East
BIHAR,BHAGALPUR,2009,BURGLARY,130,East
BIHAR,BHAGALPUR,2009,THEFT,515,East
BIHAR,BHAGALPUR,2009,AUTO THEFT,189,East
BIHAR,BHAGALPUR,2009,OTHER THEFT,326,East
BIHAR,BHAGALPUR,2009,RIOTS,222,East
BIHAR,BHAGALPUR,2009,CRIMINAL BREACH OF TRUST,44,East
BIHAR,BHAGALPUR,2009,CHEATING,44,East
BIHAR,BHAGALPUR,2009,COUNTERFIETING,1,East
BIHAR,BHAGALPUR,2009,ARSON,9,East
BIHAR,BHAGALPUR,2009,HURT/GREVIOUS HURT,569,East
BIHAR,BHAGALPUR,2009,DOWRY DEATHS,15,East
BIHAR,BHAGALPUR,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2,East
BIHAR,BHAGALPUR,2009,INSULT TO MODESTY OF WOMEN,0,East
BIHAR,BHAGALPUR,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,47,East
BIHAR,BHAGALPUR,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
BIHAR,BHAGALPUR,2009,CAUSING DEATH BY NEGLIGENCE,2,East
BIHAR,BHOJPUR,2009,MURDER,94,East
BIHAR,BHOJPUR,2009,ATTEMPT TO MURDER,34,East
BIHAR,BHOJPUR,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
